TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;242.000000;255925.90;;;PJ;15.139.629/0001-94;COELBA;2028-08-15;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1049.000000;1075715.63;;;PJ;09.346.601/0001-25;B3 S.A. - BRASIL BOLSA BALCAO;2028-10-11;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;441.000000;586915.31;;;PJ;02.387.241/0001-60;RUMO S.A.;2029-02-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1278.000000;1520656.19;;;PJ;24.870.961/0001-15;ETB - EMPRESA DE TRANSMISSAO BAIANA S.A.;2029-02-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;750.000000;774497.09;;;PJ;07.594.978/0001-78;SMARTFIT ESCOLA DE GINASTICA E DANCA S/A;2029-04-05;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1151.000000;1290562.77;;;PJ;08.324.196/0001-81;COSERN;2029-07-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;533.000000;688770.30;544.000000;699762.59;;;PJ;43.776.517/0001-80;SABESP;2029-07-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;821.000000;1050005.39;;;PJ;02.387.241/0001-60;RUMO S.A.;2029-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1.000000;1257.31;;;PJ;02.387.241/0001-60;RUMO S.A.;2029-10-16;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;261.000000;324648.86;;;PJ;02.998.611/0001-04;TRAN PAULIST;2029-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;927.000000;1023435.60;;;PJ;04.423.567/0001-21;ENEVA;2030-09-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;133.000000;136334.87;;;PJ;03.342.704/0001-30;PETRORECONCA;2031-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;1610.000000;1760714.82;1610.000000;1770782.29;;;PJ;61.532.644/0001-15;ITAUSA;2031-06-15;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1060.000000;1097969.26;;;PJ;08.873.873/0001-10;ECORODOVIAS CONCESSOES E SERVICOS S/A;2031-06-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1450.000000;1534511.66;;;PJ;00.001.180/0023-31;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;2031-09-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1000.000000;1152499.96;;;PJ;03.467.321/0001-99;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;2031-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;900.000000;1034968.09;;;PJ;02.031.413/0001-69;PETRO RIO JAGUAR PETROLEO S.A.;2032-08-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.159.435/0001-38;UNIMAR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;900.000000;949528.41;;;PJ;23.520.790/0001-31;EQUATORIAL TRANSMISSAO S.A;2036-03-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;56.174.498/0001-63;DRACO FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;48.000000;50837.10;;;PJ;13.382.604/0001-91;PEQUENA CENTRAL HIDRELETRICA SL S/A;2029-01-17;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
CLASSES - FIF;56.174.734/0001-41;RLLE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;40.000000;40022.77;;;PJ;06.248.349/0001-23;TRANSPORTADORA ASSOCIADA DE GAS S.A;2030-05-20;S;DI1;DI de um dia;100.000000;0.670000;;S;N;
CLASSES - FIF;56.174.734/0001-41;RLLE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;104585.84;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2033-10-17;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.440000;;S;N;
CLASSES - FIF;56.174.734/0001-41;RLLE FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;98.000000;115371.52;;;PJ;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;2026-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.984900;;S;N;
CLASSES - FIF;56.174.994/0001-17;BOCKER FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;16.000000;17373.74;;;PJ;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;2034-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.769400;;S;N;
CLASSES - FIF;56.175.172/0001-50;MNG FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;62.000000;65664.58;;;PJ;13.382.604/0001-91;PEQUENA CENTRAL HIDRELETRICA SL S/A;2029-01-17;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
CLASSES - FIF;56.185.166/0001-84;SANTANDER RENDA FIXA CRÉDITO PRIVADO ESG LONGO PRAZO - FIF RESP LIMITADA IS;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;26.000000;27722.91;;;PJ;50.746.577/0001-15;COSAN SA INDUST;2028-12-27;S;DI1;DI de um dia;100.000000;1.630871;;S;N;
CLASSES - FIF;56.185.166/0001-84;SANTANDER RENDA FIXA CRÉDITO PRIVADO ESG LONGO PRAZO - FIF RESP LIMITADA IS;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;134.000000;139650.94;;;PJ;21.314.559/0001-66;MOVIDA PARTI;2027-02-04;S;DI1;DI de um dia;100.000000;3.433995;;S;N;
CLASSES - FIF;56.199.556/0001-03;HERON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;4120.000000;3090000.02;;;PJ;43.533.819/0001-27;Usina Itajobi Ltda - Açucar e Alcool;2025-08-29;S;SEL;Taxa Selic;100.000000;0.000000;;S;N;
CLASSES - FIF;56.199.556/0001-03;HERON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;4800.000000;4823676.47;;;PJ;02.913.444/0015-49;REDE SOL FUEL DISTRIBUIDORA SA;2028-12-20;N;;;;;17.000000;S;N;
CLASSES - FIF;56.199.556/0001-03;HERON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;40.000000;2855291.40;;;PJ;02.913.444/0015-49;REDE SOL FUEL DISTRIBUIDORA SA;2029-05-20;N;;;;;17.000000;S;N;
CLASSES - FIF;56.199.556/0001-03;HERON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;4100.000000;4322708.00;;;PJ;43.347.575/0004-30;Arka Distribuidora de Combustiveis Ltda;2030-01-23;N;;;;;17.000000;S;N;
CLASSES - FIF;56.199.556/0001-03;HERON FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;500.000000;500000.00;500.000000;508683.12;;;PJ;37.730.917/0001-51;STRUCTURA PARTICIPAÇÕES LTDA;2030-04-15;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;56.224.296/0001-89;KWX INFRA BRASIL FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;61.000000;61034.72;;;PJ;06.248.349/0001-23;TRANSPORTADORA ASSOCIADA DE GAS S.A;2030-05-20;S;DI1;DI de um dia;100.000000;0.670000;;S;N;
CLASSES - FIF;56.224.296/0001-89;KWX INFRA BRASIL FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;29.000000;29133.08;;;PJ;02.635.522/0001-95;JALLES MACHADO S.A.;2035-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.950000;;S;N;
CLASSES - FIF;56.281.671/0001-22;MSB FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;17.000000;16638.98;;;PJ;42.276.907/0001-28;VLI MULTIMODAL S.A.;2035-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.016600;;S;N;
CLASSES - FIF;56.281.671/0001-22;MSB FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;33.000000;33018.78;;;PJ;06.248.349/0001-23;TRANSPORTADORA ASSOCIADA DE GAS S.A;2030-05-20;S;DI1;DI de um dia;100.000000;0.670000;;S;N;
CLASSES - FIF;56.281.671/0001-22;MSB FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;199.000000;208125.81;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA D C AGRONEGOCIO;2033-10-17;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.440000;;S;N;
CLASSES - FIF;56.365.479/0001-14;ANGEL FIF - FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRÉD PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;62.000000;62035.29;;;PJ;06.248.349/0001-23;TRANSPORTADORA ASSOCIADA DE GAS S.A;2030-05-20;S;DI1;DI de um dia;100.000000;0.670000;;S;N;
CLASSES - FIF;56.377.520/0001-72;BP DSA FUNDO DE INVESTIMENTO MULTIMERCADO;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;6000.000000;6017027.62;;;PJ;02.041.460/0001-93;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;2032-04-15;N;;;;;15.050000;S;N;
CLASSES - FIF;56.504.692/0001-60;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA FV;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;938.000000;930441.75;;;PJ;01.317.277/0001-05;ITAPOA TERMINAI;2040-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.531599;;S;N;
CLASSES - FIF;56.504.692/0001-60;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA FV;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;1184.000000;1144600.16;;;PJ;42.276.907/0001-28;VLI MULTIMODAL;2037-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.365861;;S;N;
CLASSES - FIF;56.504.692/0001-60;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA FV;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;1101.000000;1070855.34;;;PJ;42.276.907/0001-28;VLI MULTIMODAL;2035-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.424639;;S;N;
CLASSES - FIF;56.504.692/0001-60;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA FV;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;2347.000000;2293398.92;;;PJ;02.016.440/0001-62;RGE SUL DISTRIB;2035-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.300421;;S;N;
CLASSES - FIF;56.504.692/0001-60;FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRA FV;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;394.000000;402876.60;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA;2029-11-21;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.110799;;S;N;
CLASSES - FIF;56.544.725/0001-03;CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;159.000000;155623.42;;;PJ;42.276.907/0001-28;VLI MULTIMODAL S.A.;2035-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.016600;;S;N;
CLASSES - FIF;56.544.725/0001-03;CANEVA FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEBÊNTURES DE INFRA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;59.000000;59033.58;;;PJ;06.248.349/0001-23;TRANSPORTADORA ASSOCIADA DE GAS S.A;2030-05-20;S;DI1;DI de um dia;100.000000;0.670000;;S;N;
CLASSES - FIF;56.608.307/0001-24;GERDAU PREV FIF RENDA FIXA CRÉDITO PRIVADO 6 LONGO PRAZO DE RESPONSABILIDADE LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;3009.000000;3027722.07;;;PJ;01.027.058/0001-91;CIELO SA;2029-05-08;S;DI1;DI de um dia;100.000000;0.540000;;S;N;
CLASSES - FIF;56.706.457/0001-70;SOCJOV IV DEBENTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRA RF CP - RESP LIMIT;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;1000.000000;1006565.47;;;PJ;02.041.460/0001-93;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;2032-04-15;S;PRE;Taxa de juro prefixada;100.000000;15.050000;;S;N;
CLASSES - FIF;56.879.657/0001-25;G5 BARDAUNI FIF RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1722.000000;1532080.90;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;6.860851;;S;N;
CLASSES - FIF;56.886.239/0001-65;NELFO FIF FUNDO INCENTIVADO EM INVESTIMENTO EM DEB DE INFRA RF CRED PRIV RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;60.000000;60034.15;;;PJ;06.248.349/0001-23;TRANSPORTADORA ASSOCIADA DE GAS S.A;2030-05-20;S;DI1;DI de um dia;100.000000;0.670000;;S;N;
CLASSES - FIF;56.912.856/0001-98;ITAU LEGEND INFRA FI INC FINANCEIRO EM INFRAESTRUTURA RENDA FIXA CRED PRIV LONGO PRAZO RESP LIMITADA;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;400.000000;402312.84;;;PJ;02.041.460/0001-93;V TAL REDE NEUTRA DE TELECOMUNICACO;2032-04-15;N;;;;;100.000000;S;N;
CLASSES - FIF;56.951.691/0001-63;FUNDO DE INVESTIMENTO  FINANCEIRO RENDA FIXA INCENTIVADO DE  INVESTIMENTO EM INFRAESTRUTURA CARNIVAL;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;155.000000;153751.04;;;PJ;01.317.277/0001-05;ITAPOA TERMINAI;2040-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.531599;;S;N;
CLASSES - FIF;56.951.691/0001-63;FUNDO DE INVESTIMENTO  FINANCEIRO RENDA FIXA INCENTIVADO DE  INVESTIMENTO EM INFRAESTRUTURA CARNIVAL;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;294.000000;284216.59;;;PJ;42.276.907/0001-28;VLI MULTIMODAL;2037-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.365861;;S;N;
CLASSES - FIF;56.951.691/0001-63;FUNDO DE INVESTIMENTO  FINANCEIRO RENDA FIXA INCENTIVADO DE  INVESTIMENTO EM INFRAESTRUTURA CARNIVAL;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;274.000000;266498.06;;;PJ;42.276.907/0001-28;VLI MULTIMODAL;2035-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.424639;;S;N;
CLASSES - FIF;56.951.691/0001-63;FUNDO DE INVESTIMENTO  FINANCEIRO RENDA FIXA INCENTIVADO DE  INVESTIMENTO EM INFRAESTRUTURA CARNIVAL;2025-05-31;Debêntures;Debênture simples;N;Para negociação;;;;;293.000000;286308.43;;;PJ;02.016.440/0001-62;RGE SUL DISTRIB;2035-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.300421;;S;N;
CLASSES - FIF;56.951.691/0001-63;FUNDO DE INVESTIMENTO  FINANCEIRO RENDA FIXA INCENTIVADO DE  INVESTIMENTO EM INFRAESTRUTURA CARNIVAL;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;111374.45;;;PJ;02.773.542/0001-22;Opea Securitiza;2033-07-15;S;OUT;OUTROS;109.000000;0.722907;;S;N;
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;200.000000;205134.83;;;PJ;27.317.702/0001-50;SPIC BRASIL ENERGIA PARTICIPAÇÕES S;2026-03-30;S;DI1;DI de um dia;100.000000;2.235024;;S;N;
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;100069.84;;;PJ;12.130.744/0001-00;TRUE SECURITIZADORA S.A.;2029-12-31;S;DI1;DI de um dia;100.000000;5.901709;;S;N;
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;103697.81;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA DE DIREITOS CRED;2029-12-17;S;DI1;DI de um dia;100.000000;5.918619;;S;N;
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;40.000000;44583.16;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2029-08-08;S;DI1;DI de um dia;100.000000;3.774256;;S;N;
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;97060.58;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;2029-07-16;S;DI1;DI de um dia;100.000000;5.593543;;S;N;
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;170.000000;123264.68;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2028-10-19;S;DI1;DI de um dia;100.000000;5.275920;;S;N;
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;170.000000;133014.36;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA DE SECURITIZAÇÃO;2028-09-19;S;DI1;DI de um dia;100.000000;14.784992;;S;N;
CLASSES - FIF;56.992.065/0001-15;BOCOM BBM INFRA 90 MASTER FIF RENDA FIXA INVESTIMENTO EM INFRA CRÉDITO PRIVADO - RESP LIMITADA;2025-05-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;101725.14;;;PJ;25.005.683/0001-09;VERT COMPANHIA SECURITIZADORA;2028-03-15;S;DI1;DI de um dia;100.000000;6.314870;;S;N;
